id,female,lb_wght,anti_k1,math,grade,occ,age,men,spring,anti,nb_wght
794301,1,0,3,24,4,3,117,0,1,6,1
794503,0,0,0,34,4,2,123,.,1,0,1
794503,0,0,0,46,6,3,152,.,0,2,1
794503,0,0,0,51,8,4,173,.,1,1,1
795201,1,0,3,35,3,2,108,0,0,0,1
795201,1,0,3,40,5,3,128,0,1,2,1
795201,1,0,3,47,8,4,155,1,0,3,1
795901,1,0,1,41,2,2,94,0,1,0,1
795901,1,0,1,48,4,3,119,0,1,1,1
799803,0,0,0,63,3,2,112,.,1,1,1
799803,0,0,0,66,5,3,135,.,1,1,1
800602,1,0,0,50,4,2,122,0,1,0,1
800602,1,0,0,51,6,3,146,0,1,.,1
804701,0,0,0,26,3,2,94,.,0,1,1
804701,0,0,0,50,5,3,118,.,0,0,1
804701,0,0,0,50,6,4,141,.,0,1,1
804702,1,0,3,31,2,2,92,0,0,2,1
804702,1,0,3,48,3,3,115,0,0,4,1
804702,1,0,3,43,6,4,139,0,0,.,1
809102,0,0,2,40,2,2,106,.,0,3,1
809102,0,0,2,31,4,3,129,.,0,2,1
809102,0,0,2,46,5,4,153,.,0,3,1
809103,0,0,1,33,4,3,120,.,0,1,1
809103,0,0,1,41,5,4,141,.,1,2,1
809103,0,0,1,38,7,5,165,.,1,7,1
809301,1,0,1,24,2,2,94,0,0,1,1
809301,1,0,1,46,3,3,118,0,0,4,1
809301,1,0,1,29,5,4,144,0,0,.,1
810303,1,0,1,39,3,2,107,0,0,1,1
810303,1,0,1,49,4,3,128,0,0,2,1
811002,1,0,1,30,3,3,115,0,1,0,1
812504,0,0,1,45,3,3,116,.,0,0,1
814101,0,0,0,33,2,2,91,.,0,1,1
814101,0,0,0,40,4,3,114,.,0,1,1
817402,1,0,0,40,3,2,118,0,0,5,1
817402,1,0,0,47,5,3,141,0,0,3,1
817402,1,0,0,47,7,4,165,1,0,1,1
817403,1,0,3,28,2,2,92,0,0,3,1
817403,1,0,3,39,4,3,116,0,0,1,1
817403,1,0,3,41,7,4,160,.,1,4,1
817404,1,0,2,30,3,2,96,0,0,0,1
817404,1,0,2,41,5,3,141,0,1,4,1
817404,1,0,2,46,8,4,164,0,1,0,1
822602,0,0,1,39,2,2,88,.,0,1,1
822602,0,0,1,61,5,3,131,.,1,3,1
825702,0,0,5,24,3,2,107,.,0,3,1
825702,0,0,5,44,6,3,151,.,1,3,1
825902,1,0,6,22,2,2,93,0,1,2,1
825902,1,0,6,31,4,3,115,0,1,3,1
825903,0,0,2,33,2,2,94,.,1,2,1
825903,0,0,2,47,6,3,146,.,0,1,1
825903,0,0,2,50,7,4,167,.,1,1,1
826503,1,0,0,37,2,2,96,0,1,3,1
826503,1,0,0,58,6,3,145,0,1,0,1
826503,1,0,0,55,8,4,168,1,1,2,1
826504,1,0,0,18,4,2,122,0,1,0,1
826504,1,0,0,24,6,3,145,0,1,3,1
826904,1,0,4,15,2,2,95,0,1,4,1
826904,1,0,4,20,4,3,118,0,1,4,1
826904,1,0,4,25,6,4,141,0,1,3,1
826905,0,0,4,21,2,2,90,.,1,2,1
826905,0,0,4,29,4,3,113,.,1,2,1
827101,1,0,1,45,4,2,112,0,0,0,1
827101,1,0,1,53,5,3,135,0,0,0,1
827302,0,0,3,24,2,2,97,.,0,1,1
827302,0,0,3,40,4,3,121,.,0,0,1
827302,0,0,3,46,5,4,145,.,0,1,1
828302,1,0,0,44,3,2,110,0,0,2,1
828302,1,0,0,50,6,3,134,0,0,4,1
828302,1,0,0,63,8,4,158,1,0,6,1
828604,0,0,0,42,3,2,105,.,1,1,1
828604,0,0,0,43,6,3,133,.,0,0,1
828902,0,0,3,45,3,2,130,.,1,0,1
828902,0,0,3,42,5,3,154,.,1,3,1
828903,0,0,5,39,3,2,120,.,1,3,1
828903,0,0,5,43,5,3,144,.,1,4,1
828903,0,0,5,52,7,4,167,.,1,0,1
828905,0,0,0,18,3,2,111,.,1,2,1
828905,0,0,0,41,5,3,135,.,1,2,1
828905,0,0,0,37,7,4,158,.,1,1,1
829401,0,0,2,37,6,3,130,.,1,1,1
829401,0,0,2,44,7,4,154,.,1,0,1
829403,0,0,0,46,4,2,123,.,1,1,1
829403,0,0,0,60,6,3,146,.,1,2,1
833601,1,0,0,31,2,2,88,0,0,1,1
833601,1,0,0,46,5,3,132,0,1,1,1
834301,0,0,0,49,4,3,127,.,0,5,1
834301,0,0,0,59,8,4,175,.,0,.,1
835202,1,0,2,45,3,2,105,0,1,3,1
835202,1,0,2,44,5,3,129,0,1,3,1
835703,0,0,2,37,4,2,114,.,0,.,1
835703,0,0,2,44,6,3,138,.,0,0,1
835703,0,0,2,64,8,4,162,.,0,2,1
837503,0,0,1,27,2,2,101,.,1,3,1
837503,0,0,1,45,6,3,150,.,1,1,1
837504,0,0,4,27,4,2,127,.,1,4,1
837504,0,0,4,50,6,3,150,.,1,5,1
837602,1,0,6,18,2,2,104,0,1,0,1
837602,1,0,6,31,4,3,128,0,1,0,1
838301,0,0,3,24,2,2,92,.,0,1,1
838301,0,0,3,38,5,3,138,.,1,2,1
838903,1,0,0,35,2,2,93,.,1,0,1
838903,1,0,0,60,6,3,141,1,1,1,1
841601,0,0,3,41,3,2,106,.,1,0,1
841601,0,0,3,44,5,3,130,.,1,0,1
841601,0,0,3,63,7,4,153,.,1,2,1
841602,0,0,0,37,2,2,98,.,1,0,1
841602,0,0,0,45,4,3,121,.,1,0,1
846301,1,0,0,50,2,2,98,0,0,0,1
846301,1,0,0,66,6,3,144,1,1,0,1
846301,1,0,0,72,8,4,168,1,1,0,1
847301,0,0,2,39,2,2,114,.,0,1,1
847301,0,0,2,45,5,3,138,.,0,2,1
847301,0,0,2,44,7,4,162,.,0,.,1
847302,0,0,0,47,4,2,111,.,0,1,1
847302,0,0,0,53,5,3,135,.,0,2,1
847302,0,0,0,60,7,4,160,.,0,1,1
847701,0,0,0,59,4,2,125,.,1,1,1
847701,0,0,0,65,6,3,148,.,1,1,1
847901,1,0,0,32,2,2,98,0,0,0,1
847901,1,0,0,47,5,3,122,0,0,1,1
847902,0,0,0,26,2,2,104,.,1,0,1
847902,0,0,0,42,4,3,128,.,1,3,1
848201,1,0,0,35,2,2,94,0,1,1,1
848201,1,0,0,49,4,3,120,0,1,1,1
848201,1,0,0,67,6,4,144,1,1,0,1
849401,0,0,1,32,3,2,98,.,0,2,1
849401,0,0,1,53,5,3,122,.,0,2,1
849401,0,0,1,56,8,4,168,.,1,2,1
853202,1,0,4,37,3,2,108,0,0,0,1
853202,1,0,4,45,5,3,130,0,1,3,1
853202,1,0,4,60,7,4,153,1,1,2,1
856103,0,0,2,30,3,2,94,.,0,4,1
856103,0,0,2,37,4,3,113,.,1,5,1
857003,0,0,6,40,4,2,132,.,1,1,1
857003,0,0,6,43,6,3,155,.,1,6,1
858302,0,0,1,34,2,2,97,.,0,4,1
858302,0,0,1,43,5,3,145,.,0,3,1
858302,0,0,1,50,8,4,168,.,0,4,1
861503,0,0,0,23,2,2,93,.,1,1,1
861503,0,0,0,42,4,3,117,.,1,1,1
861503,0,0,0,52,7,4,140,.,1,2,1
861803,1,0,1,21,2,2,92,0,0,.,1
861803,1,0,1,46,3,3,114,0,0,.,1
861803,1,0,1,48,5,4,137,0,0,1,1
862201,1,0,2,51,3,2,117,0,1,0,1
862201,1,0,2,54,5,3,139,0,1,1,1
863101,0,0,3,22,2,2,114,.,1,1,1
863101,0,0,3,36,4,3,137,.,1,3,1
863403,0,0,3,31,3,3,103,.,1,2,1
863403,0,0,3,43,6,4,153,.,1,2,1
864302,1,0,3,47,4,2,120,0,1,0,1
864302,1,0,3,54,6,3,144,1,1,2,1
866203,0,0,5,24,3,2,109,.,0,1,1
866203,0,0,5,48,6,3,154,.,1,2,1
866205,1,1,2,34,3,2,114,0,1,1,0
866205,1,1,2,47,5,3,136,0,1,4,0
866402,1,0,1,35,3,3,114,0,1,2,1
866402,1,0,1,48,5,4,136,0,1,3,1
867903,1,0,2,48,3,2,96,0,0,4,1
867903,1,0,2,59,4,3,116,0,1,4,1
867903,1,0,2,66,6,4,139,1,1,2,1
869001,1,0,0,24,2,2,96,0,0,4,1
869001,1,0,0,34,4,3,120,0,0,1,1
869501,1,0,6,35,4,2,114,0,0,7,1
869501,1,0,6,60,6,3,137,0,0,3,1
869601,1,0,1,26,3,2,113,0,0,2,1
869601,1,0,1,35,5,3,138,0,0,4,1
870803,0,0,0,67,6,3,140,.,0,.,1
878701,1,0,0,14,2,2,99,0,0,0,1
878701,1,0,0,19,3,3,122,0,0,2,1
879403,0,0,0,54,2,2,103,.,1,0,1
879403,0,0,0,70,6,3,151,.,1,2,1
879404,1,0,3,43,2,2,102,0,1,2,1
879404,1,0,3,48,4,3,126,0,1,3,1
885801,0,0,1,50,4,2,122,.,1,2,1
885801,0,0,1,59,6,3,145,.,1,2,1
885801,0,0,1,64,8,4,170,.,1,0,1
885802,1,0,0,22,3,2,110,0,1,0,1
885802,1,0,0,23,5,3,135,1,1,0,1
885802,1,0,0,31,7,4,160,1,1,0,1
886401,1,0,3,47,3,2,96,0,0,4,1
886401,1,0,3,60,4,3,118,0,1,1,1
886401,1,0,3,61,6,4,141,0,1,4,1
886401,1,0,3,80,8,5,165,1,1,4,1
891202,0,0,0,31,3,2,97,.,0,0,1
891202,0,0,0,53,6,3,142,.,1,0,1
892601,1,0,1,27,3,2,108,0,0,3,1
892601,1,0,1,43,5,3,131,0,0,1,1
894201,1,0,2,32,3,2,108,0,0,1,1
894201,1,0,2,44,4,3,129,0,1,1,1
894201,1,0,2,47,7,4,157,1,0,1,1
894802,0,0,0,52,4,3,138,.,1,0,1
894802,0,0,0,55,6,4,161,.,1,0,1
894803,0,0,0,36,3,2,115,.,0,0,1
894803,0,0,0,40,5,3,136,.,1,2,1
894804,0,0,0,28,3,2,97,.,0,0,1
894804,0,0,0,42,4,3,118,.,1,0,1
894804,0,0,0,41,6,4,143,.,1,0,1
894804,0,0,0,54,8,5,166,.,1,0,1
897001,1,0,0,31,3,2,103,0,0,1,1
897001,1,0,0,45,5,3,125,0,1,2,1
897001,1,0,0,52,8,4,172,.,1,2,1
905003,0,0,2,35,4,2,122,.,1,2,1
905003,0,0,2,46,6,3,146,.,1,3,1
905003,0,0,2,46,8,4,170,.,1,3,1
907001,1,0,0,44,3,2,115,0,1,3,1
907001,1,0,0,47,6,3,140,0,1,4,1
908102,0,0,5,31,2,2,90,.,0,3,1
908102,0,0,5,43,4,3,116,.,0,2,1
910103,1,0,4,23,2,2,104,0,1,8,1
910103,1,0,4,34,4,3,128,0,1,3,1
911701,0,0,4,31,2,2,89,.,0,3,1
911701,0,0,4,46,4,3,114,.,0,4,1
911701,0,0,4,54,6,4,137,.,0,3,1
914402,1,0,1,48,3,2,109,0,1,1,1
914402,1,0,1,51,5,3,134,0,1,2,1
918002,0,0,1,45,4,2,112,.,0,1,1
918002,0,0,1,49,5,3,136,.,0,2,1
918201,1,0,0,45,4,2,116,0,0,0,1
918201,1,0,0,53,6,3,140,0,0,1,1
918202,1,0,0,40,3,2,98,0,0,1,1
918202,1,0,0,47,5,3,121,0,0,0,1
918301,0,0,4,33,3,2,104,.,0,3,1
918301,0,0,4,62,6,3,149,.,1,4,1
922901,1,0,2,49,3,2,107,0,1,2,1
922901,1,0,2,49,5,3,131,0,1,3,1
925503,1,1,0,40,4,2,123,0,1,3,0
925503,1,1,0,49,6,3,147,1,1,5,0
925503,1,1,0,56,8,4,170,1,1,8,0
925504,1,1,0,30,2,2,110,0,1,0,0
925504,1,1,0,35,5,3,134,0,1,0,0
925701,0,0,2,47,5,3,136,.,0,1,1
926102,1,0,0,24,3,2,121,0,0,1,1
926102,1,0,0,39,6,3,143,0,0,0,1
928101,0,0,4,40,4,2,115,.,0,4,1
928101,0,0,4,45,6,3,138,.,0,5,1
929805,0,0,0,41,3,2,105,.,1,0,1
929805,0,0,0,51,5,3,128,.,1,0,1
931202,0,0,2,45,3,2,100,.,0,2,1
931202,0,0,2,50,5,3,125,.,0,1,1
931202,0,0,2,80,8,4,169,.,1,1,1
931703,0,0,1,20,2,2,90,.,0,3,1
931703,0,0,1,49,5,3,135,.,1,2,1
938001,0,0,1,26,2,2,98,.,1,1,1
938001,0,0,1,46,4,3,122,.,1,1,1
938001,0,0,1,54,8,4,170,.,1,1,1
938002,1,0,2,31,2,2,101,0,1,1,1
938002,1,0,2,44,6,3,150,0,1,0,1
938205,0,1,0,36,2,2,99,.,1,0,0
938205,0,1,0,50,4,3,123,.,1,0,0
940103,0,0,1,47,6,3,140,.,0,0,1
951602,0,0,1,27,2,2,101,.,0,1,1
951602,0,0,1,42,8,4,170,.,1,2,1
952201,1,0,2,31,3,2,99,0,0,4,1
952201,1,0,2,39,5,3,122,0,0,2,1
964101,1,0,3,39,2,2,96,0,1,5,1
964101,1,0,3,49,4,3,121,0,1,5,1
964102,1,1,3,48,2,2,96,0,1,3,0
964102,1,1,3,50,4,3,121,0,1,3,0
966001,0,0,4,59,4,2,121,.,1,3,1
966001,0,0,4,65,6,3,145,.,1,3,1
968001,0,0,1,50,3,3,117,.,1,2,1
968001,0,0,1,44,5,4,140,.,1,3,1
968001,0,0,1,46,7,5,163,.,1,3,1
968002,1,0,3,24,2,2,96,0,1,2,1
968002,1,0,3,43,4,3,120,0,1,4,1
968002,1,0,3,48,5,4,143,1,1,3,1
968003,0,0,3,22,2,2,100,.,1,3,1
968003,0,0,3,48,5,3,149,.,1,2,1
968401,1,0,0,37,3,2,96,0,0,1,1
968401,1,0,0,46,5,3,120,0,0,1,1
968401,1,0,0,59,6,4,141,1,1,1,1
968402,1,0,0,58,5,3,137,1,1,1,1
968402,1,0,0,74,7,4,161,1,1,1,1
976803,0,0,4,40,6,3,163,.,1,2,1
982001,1,0,1,36,3,2,111,0,1,2,1
982001,1,0,1,39,6,3,135,1,1,3,1
983703,1,0,3,39,3,2,97,0,0,3,1
983703,1,0,3,50,5,3,121,0,0,.,1
983902,1,0,0,37,3,2,94,0,0,0,1
983902,1,0,0,46,5,3,118,0,0,2,1
983902,1,0,0,54,6,4,139,0,1,1,1
983903,0,0,1,28,2,2,101,.,1,1,1
983903,0,0,1,51,5,3,128,.,0,2,1
983903,0,0,1,47,7,4,155,.,0,1,1
984402,1,0,2,39,4,2,112,0,0,3,1
984402,1,0,2,46,6,3,133,0,1,2,1
984404,0,0,3,41,3,3,107,.,1,.,1
984404,0,0,3,52,8,4,160,.,0,3,1
985802,0,0,2,32,3,2,101,.,0,0,1
985802,0,0,2,44,5,3,123,.,0,1,1
985802,0,0,2,51,8,4,168,.,1,3,1
985803,0,0,2,42,2,2,104,.,1,3,1
985803,0,0,2,45,4,3,127,.,1,2,1
986203,0,0,1,39,3,2,102,.,1,1,1
986203,0,0,1,43,6,3,130,.,0,1,1
986203,0,0,1,42,8,4,155,.,0,1,1
986505,0,0,0,46,3,3,110,.,1,0,1
986505,0,0,0,48,5,4,134,.,1,0,1
986505,0,0,0,47,7,5,159,.,1,2,1
986506,0,0,3,39,2,2,104,.,1,0,1
986506,0,0,3,38,4,3,129,.,1,0,1
986506,0,0,3,36,6,4,153,.,1,.,1
987401,1,0,0,18,2,2,93,0,1,0,1
987401,1,0,0,43,4,3,118,0,1,.,1
987701,0,0,0,29,2,2,90,.,0,2,1
987701,0,0,0,44,5,3,134,.,1,0,1
987701,0,0,0,44,7,4,156,.,1,0,1
988701,1,0,0,27,2,2,101,0,0,2,1
988701,1,0,0,30,3,3,122,0,0,1,1
989201,1,0,0,44,5,3,141,0,1,.,1
989201,1,0,0,46,7,4,165,1,1,1,1
989503,1,0,0,30,3,2,98,0,0,3,1
989503,1,0,0,40,5,3,120,0,0,2,1
989503,1,0,0,45,7,4,144,1,0,3,1
992201,0,0,1,37,3,2,99,.,0,3,1
992201,0,0,1,59,5,3,121,.,0,1,1
992201,0,0,1,52,7,4,147,.,0,1,1
993803,0,0,0,43,3,2,118,.,1,1,1
993803,0,0,0,53,6,3,147,.,0,1,1
993803,0,0,0,60,7,4,167,.,1,1,1
995101,1,0,0,18,3,2,103,0,0,1,1
995101,1,0,0,19,4,3,126,0,0,2,1
995101,1,0,0,38,7,4,171,0,1,1,1
995102,0,0,1,17,2,2,110,.,0,2,1
995102,0,0,1,31,6,3,154,.,1,0,1
995304,0,0,2,43,3,3,112,.,1,0,1
997002,1,0,0,23,2,2,104,0,1,2,1
997002,1,0,0,40,4,3,127,0,1,3,1
998001,0,0,3,47,3,2,104,.,0,3,1
998001,0,0,3,45,5,3,128,.,0,3,1
999202,0,0,0,28,2,2,93,.,1,0,1
999202,0,0,0,42,4,3,117,.,1,0,1
999202,0,0,0,42,6,4,141,.,1,1,1
999203,0,0,0,34,2,2,100,.,1,0,1
999203,0,0,0,42,4,3,124,.,1,0,1
999203,0,0,0,49,8,4,172,.,1,0,1
1002601,1,0,1,20,2,2,100,0,0,0,1
1002601,1,0,1,29,5,3,125,0,0,1,1
1002601,1,0,1,42,8,4,174,1,0,2,1
1003202,1,0,2,28,3,2,105,0,0,3,1
1003202,1,0,2,45,5,3,129,0,0,1,1
1003202,1,0,2,47,6,4,149,0,1,0,1
1003203,1,0,4,26,3,2,101,0,0,3,1
1003203,1,0,4,38,4,3,121,0,1,1,1
1003203,1,0,4,40,7,4,145,0,1,2,1
1003204,0,0,4,28,3,3,108,.,1,5,1
1003601,0,0,1,50,4,2,114,.,0,6,1
1003601,0,0,1,53,6,3,137,.,0,2,1
1003802,1,0,0,44,3,2,112,0,0,0,1
1003802,1,0,0,67,6,3,138,0,0,1,1
1004802,0,0,0,28,3,3,102,.,1,2,1
1004802,0,0,0,49,7,4,152,.,1,2,1
1004903,0,0,2,15,2,2,92,.,1,1,1
1004903,0,0,2,48,4,3,115,.,1,2,1
1005201,0,0,0,31,3,2,105,.,0,0,1
1005201,0,0,0,41,5,3,128,.,0,0,1
1005203,1,0,0,47,3,2,105,0,1,0,1
1005203,1,0,0,59,5,3,129,0,1,0,1
1007201,1,0,2,47,4,2,112,0,0,0,1
1007201,1,0,2,45,6,3,133,1,1,2,1
1007201,1,0,2,56,7,4,156,1,1,1,1
1007301,1,0,1,12,2,2,97,0,1,2,1
1007301,1,0,1,37,4,3,120,0,1,2,1
1007301,1,0,1,44,8,4,169,1,1,3,1
1007302,1,0,4,15,2,2,97,0,1,1,1
1007302,1,0,4,41,6,3,146,0,1,1,1
1007901,1,0,0,30,3,2,103,0,1,1,1
1007901,1,0,0,50,4,3,127,0,1,0,1
1013201,1,0,1,25,3,2,99,0,0,4,1
1013201,1,0,1,36,5,3,124,1,0,2,1
1017504,1,0,0,14,3,2,104,0,0,0,1
1017504,1,0,0,33,6,3,148,0,1,1,1
1017504,1,0,0,49,8,4,171,1,1,0,1
1018402,0,0,3,27,3,2,105,.,0,1,1
1018402,0,0,3,44,6,3,152,.,0,4,1
1018404,0,0,2,40,4,2,135,.,1,3,1
1018404,0,0,2,48,6,3,159,.,1,.,1
1019104,0,1,2,46,4,2,134,.,1,2,0
1019104,0,1,2,47,6,3,159,.,1,4,0
1019105,1,1,2,29,4,2,134,0,1,1,0
1019105,1,1,2,45,6,3,159,1,1,1,0
1023702,0,1,1,42,3,2,114,.,1,2,0
1023702,0,1,1,54,6,3,142,.,0,2,0
1023702,0,1,1,57,7,4,163,.,1,1,0
1030801,1,0,1,57,5,3,115,0,1,1,1
1031001,1,0,1,31,2,2,88,0,0,0,1
1031001,1,0,1,54,3,3,110,0,0,0,1
1031001,1,0,1,66,6,4,135,0,0,0,1
1031001,1,0,1,71,7,5,156,0,1,2,1
1031002,0,0,0,43,4,3,113,.,0,1,1
1031002,0,0,0,54,5,4,133,.,1,1,1
1031002,0,0,0,68,7,5,157,.,1,0,1
1031302,0,0,4,20,2,2,94,.,1,6,1
1031302,0,0,4,38,4,3,117,.,1,3,1
1033202,1,1,1,15,2,2,109,0,1,3,0
1033202,1,1,1,37,3,3,133,0,1,.,0
1033601,1,0,3,30,3,2,108,0,0,0,1
1033601,1,0,3,40,4,3,128,0,1,1,1
1034001,0,0,1,30,2,2,102,.,0,0,1
1034001,0,0,1,40,4,3,126,.,0,0,1
1034001,0,0,1,43,6,4,150,.,0,2,1
1034001,0,0,1,48,8,5,174,.,0,0,1
1036001,0,0,0,25,3,2,101,.,0,0,1
1036001,0,0,0,63,6,3,145,.,1,0,1
1036003,0,0,1,42,4,2,115,.,0,0,1
1036003,0,0,1,45,6,3,135,.,1,0,1
1037502,0,0,1,29,2,2,90,.,0,2,1
1037502,0,0,1,48,6,3,138,.,0,0,1
1040101,1,1,0,40,3,2,111,0,1,1,0
1040101,1,1,0,62,5,3,134,0,1,1,0
1042101,1,0,0,30,3,2,99,0,0,0,1
1042101,1,0,0,48,4,3,121,0,0,2,1
1042101,1,0,0,43,7,4,147,0,0,1,1
1042201,0,0,1,30,3,2,107,.,0,5,1
1042201,0,0,1,41,5,3,131,.,0,1,1
1044801,0,0,4,37,2,2,94,.,1,4,1
1044801,0,0,4,52,4,3,117,.,1,4,1
1047801,1,0,1,30,2,2,98,0,1,0,1
1047801,1,0,1,46,4,3,123,0,1,1,1
1047801,1,0,1,45,6,4,147,0,1,0,1
1050001,1,0,0,32,3,2,101,0,0,0,1
1050001,1,0,0,42,4,3,121,0,1,0,1
1050001,1,0,0,48,6,4,145,0,1,.,1
1050701,1,0,2,19,3,2,95,0,0,1,1
1050701,1,0,2,52,6,3,139,0,1,1,1
1050701,1,0,2,57,8,4,163,1,1,1,1
1053201,0,0,3,43,3,2,113,.,1,2,1
1053201,0,0,3,48,6,3,139,.,0,3,1
1053202,0,0,4,29,2,2,99,0,1,3,1
1053202,0,0,4,35,5,3,125,.,0,5,1
1053802,0,0,1,22,2,2,102,.,1,2,1
1053802,0,0,1,46,4,3,125,.,1,4,1
1053804,1,0,1,26,3,2,100,.,0,.,1
1053804,1,0,1,35,4,3,119,.,1,.,1
1053804,1,0,1,42,6,4,143,1,1,3,1
1056501,1,0,1,35,4,2,116,0,0,3,1
1056501,1,0,1,47,6,3,141,0,0,1,1
1081101,0,0,1,37,4,2,121,.,0,3,1
1081101,0,0,1,44,6,3,144,.,0,3,1
1081103,0,0,2,32,3,2,107,.,0,2,1
1081103,0,0,2,50,6,3,152,.,1,2,1
1176403,1,0,0,38,3,2,103,0,1,0,1
1176403,1,0,0,40,6,3,130,0,0,0,1
1176502,0,0,0,24,2,2,98,.,1,.,1
1176502,0,0,0,46,5,3,125,.,0,0,1
1179201,0,0,3,44,3,2,97,.,0,8,1
1179201,0,0,3,54,5,3,121,.,0,5,1
1179201,0,0,3,53,7,4,145,.,0,5,1
1179202,0,0,3,33,2,2,90,.,0,4,1
1179202,0,0,3,50,4,3,114,.,0,2,1
1179202,0,0,3,47,6,4,139,.,0,2,1
1179202,0,0,3,63,7,5,158,.,1,3,1
1180202,1,0,3,35,2,2,92,.,1,2,1
1180202,1,0,3,53,6,3,142,1,1,3,1
1180202,1,0,3,48,8,4,165,1,1,1,1
1181201,1,0,7,25,2,2,103,0,1,5,1
1181201,1,0,7,26,5,3,128,0,1,4,1
1181902,0,0,4,35,3,2,105,.,1,7,1
1181902,0,0,4,45,6,3,130,.,1,6,1
1181904,1,0,0,28,3,2,98,0,1,2,1
1181904,1,0,0,42,6,3,146,0,1,1,1
1181904,1,0,0,52,8,4,169,1,1,0,1
1182604,1,0,2,38,3,2,98,0,0,2,1
1182604,1,0,2,47,6,3,143,1,1,0,1
1185003,0,0,0,14,2,2,96,0,0,2,1
1185003,0,0,0,40,5,3,142,.,1,3,1
1185003,0,0,0,44,7,4,165,.,1,3,1
1187001,0,0,4,49,3,2,109,.,1,2,1
1187001,0,0,4,50,5,3,134,.,1,3,1
1187001,0,0,4,55,7,4,159,.,1,4,1
1187303,0,0,3,51,4,2,118,.,1,2,1
1187303,0,0,3,63,6,3,141,.,1,1,1
1189901,1,1,3,51,4,2,110,0,1,2,0
1189901,1,1,3,62,5,3,133,0,1,2,0
1189901,1,1,3,67,7,4,157,1,1,3,0
1190501,1,0,1,38,4,2,118,0,0,1,1
1190501,1,0,1,51,6,3,141,0,0,4,1
1190501,1,0,1,50,7,4,162,1,1,3,1
1191001,1,0,0,45,4,2,119,0,1,0,1
1191001,1,0,0,59,6,3,142,0,1,1,1
1191901,0,0,0,44,3,2,107,.,1,1,1
1191901,0,0,0,58,5,3,131,.,1,1,1
1194901,1,0,0,23,2,2,96,0,1,1,1
1194901,1,0,0,42,4,3,120,0,1,0,1
1194901,1,0,0,61,6,4,144,0,1,0,1
1194901,1,0,0,64,8,5,167,1,1,0,1
1197902,0,0,4,21,2,2,86,.,0,4,1
1197902,0,0,4,44,6,3,132,.,0,4,1
1197902,0,0,4,43,7,4,153,.,1,.,1
1198101,0,0,2,36,3,2,98,.,0,2,1
1198101,0,0,2,40,4,3,121,.,0,0,1
1198901,0,0,1,52,2,2,94,.,0,2,1
1198901,0,0,1,67,3,3,114,.,1,2,1
1198901,0,0,1,63,5,4,136,.,1,2,1
1201701,0,0,3,44,4,2,113,.,0,2,1
1201701,0,0,3,43,5,3,133,.,1,3,1
1201702,0,0,2,34,2,2,95,.,0,1,1
1201702,0,0,2,44,3,3,115,.,1,0,1
1201702,0,0,2,48,8,4,163,.,1,0,1
1203201,1,1,3,44,3,2,114,0,1,2,0
1203201,1,1,3,42,5,3,137,0,1,3,0
1203201,1,1,3,49,8,4,166,1,0,2,0
1205201,0,0,1,28,4,2,112,.,0,1,1
1205201,0,0,1,53,6,3,138,.,0,1,1
1207601,1,0,4,49,3,2,115,0,1,4,1
1207601,1,0,4,56,5,3,138,0,1,3,1
1209201,1,0,1,44,4,2,113,0,1,0,1
1209201,1,0,1,45,5,3,136,0,1,0,1
1211502,1,0,0,40,2,2,94,0,0,0,1
1211502,1,0,0,60,3,3,115,0,1,0,1
1211502,1,0,0,58,5,4,139,0,1,1,1
1211503,0,0,1,49,3,3,110,.,1,1,1
1212303,0,0,1,37,3,2,110,.,0,2,1
1212303,0,0,1,44,5,3,133,.,0,2,1
1212303,0,0,1,56,6,4,158,.,0,0,1
1213501,1,1,3,15,2,2,86,.,0,2,0
1213501,1,1,3,64,6,3,155,.,1,1,0
1217202,0,0,1,46,4,2,117,.,0,.,1
1217202,0,0,1,46,6,3,141,.,0,2,1
1217202,0,0,1,46,8,4,162,.,1,0,1
1217204,1,0,1,26,3,2,109,0,0,0,1
1217204,1,0,1,43,4,3,129,0,1,0,1
1217702,0,0,2,32,3,2,101,.,1,0,1
1217704,0,0,0,50,6,3,149,.,1,0,1
1219103,1,1,1,32,3,2,111,0,1,5,0
1219103,1,1,1,35,5,3,136,0,1,0,0
1219103,1,1,1,51,8,4,163,1,0,6,0
1219105,0,0,4,25,5,3,133,.,0,5,1
1219105,0,0,4,42,6,4,154,.,1,5,1
1219106,0,1,0,21,4,2,119,.,0,1,0
1219106,0,1,0,37,5,3,140,.,1,1,0
1219108,0,0,2,50,4,3,132,.,1,0,1
1219108,0,0,2,64,6,4,154,.,1,2,1
1221003,0,0,0,37,2,2,101,.,1,0,1
1221003,0,0,0,52,6,3,149,.,1,0,1
1221702,0,0,2,44,5,3,139,.,1,0,1
1224001,1,0,1,50,3,2,111,0,1,0,1
1224001,1,0,1,46,6,3,134,0,1,1,1
1225402,1,0,0,33,2,2,108,0,1,0,1
1225402,1,0,0,43,4,3,131,0,1,0,1
1228103,1,0,0,40,3,3,111,0,1,0,1
1230302,0,0,1,26,2,2,92,.,0,0,1
1230302,0,0,1,26,4,3,116,.,0,0,1
1230302,0,0,1,42,6,4,166,.,0,0,1
1256601,0,0,0,29,4,2,113,.,0,2,1
1256601,0,0,0,44,6,3,137,.,0,1,1
1256601,0,0,0,47,7,4,159,.,0,1,1
